sep=,
DeviceTag:,285
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2025-07-03_12:11:58_000 PDT
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
97,3474037179,-82.58091735839844,77.60926818847656,-47.26489639282227,-9.49961471557617,-1.99876439571381,0.38652896881104,-5.73669195175171,-0.04900003224611,-1.39228749275208
98,3474045512,-82.62859344482422,77.59884643554688,-47.26547241210938,-9.48296833038330,-1.98608875274658,0.38620698451996,-5.69025373458862,-0.13275857269764,-1.26119375228882
99,3474053845,-82.62988281250000,77.59152984619141,-47.25586700439453,-9.47532272338867,-1.98214101791382,0.35775357484818,-5.64363574981689,-0.22471368312836,-1.33063399791718
100,3474062178,-82.67733001708984,77.57988739013672,-47.25677490234375,-9.46717071533203,-2.01250386238098,0.38708275556564,-5.62145423889160,-0.14113442599773,-1.40260994434357
101,3474070511,-82.68129730224609,77.57305908203125,-47.24430465698242,-9.46699333190918,-2.00125646591187,0.37944707274437,-5.73115921020508,-0.18636915087700,-1.28480994701385
102,3474078844,-82.73264312744141,77.56305694580078,-47.24730300903320,-9.46875762939453,-1.98711013793945,0.40323835611343,-5.84393930435181,-0.06047521531582,-1.21880233287811
103,3474087177,-82.74478912353516,77.55590057373047,-47.24450302124023,-9.48837757110596,-1.99691295623779,0.38072732090950,-5.84924125671387,-0.02087560296059,-1.33854866027832
104,3474095510,-82.80136108398438,77.54532623291016,-47.25381469726562,-9.49530887603760,-1.99922013282776,0.37895750999451,-5.73387432098389,0.09691145271063,-1.30875921249390
105,3474103843,-82.81163024902344,77.53824615478516,-47.24512100219727,-9.50230789184570,-1.99527668952942,0.34835132956505,-5.62788295745850,-0.02661319263279,-1.31418955326080
106,3474112176,-82.86582183837891,77.52875518798828,-47.25202178955078,-9.50194740295410,-1.99986124038696,0.37587493658066,-5.73210763931274,0.05154864862561,-1.17459201812744
107,3474120509,-82.87829589843750,77.52278900146484,-47.25008010864258,-9.50218963623047,-1.96833765506744,0.36984208226204,-5.71379280090332,0.00982305873185,-1.19121551513672
108,3474128842,-82.93985748291016,77.51263427734375,-47.26368713378906,-9.50561046600342,-1.96539819240570,0.37403452396393,-5.83387231826782,0.21763134002686,-1.27377021312714
